source_id,ra,dec,ref_epoch,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,duplicated_source,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,mass_flame,mass_flame_lower,mass_flame_upper,lum_flame,lum_flame_lower,lum_flame_upper,radius_flame,radius_flame_lower,radius_flame_upper,age_flame,age_flame_lower,age_flame_upper,flags_flame
751975660302006784,160.3996414218253,37.60928436965462,2016.0,99.46190936732785,0.033291128,-1457.0658998592357,0.03241534,-358.6584524049666,0.031063473,-1.2646741,0.26297596,false,3113.328,3113.0562,3113.938,-0.0324,-0.0337,-0.03,,,,0.00571224,0.01,0.010712246,0.25977695,0.16214086,0.37358886,,,,20
758200712885953280,167.96464803741873,33.53697074560677,2016.0,74.88387307220047,0.031113254,-175.97383930612426,0.026417924,116.54723173327582,0.026316907,1.2028664,0.3456231,false,,,,,,,,,,,,,,,,,,,
762815470562110464,165.83095967577933,35.948653032660104,2016.0,392.75294543876464,0.03206665,-580.0570872139048,0.025565954,-4776.588719443488,0.030034095,-85.11064,0.13100341,false,3511.045,3510.6343,3511.3494,-0.1783,-0.1822,-0.1743,,,,0.023884647,0.018884592,0.028884705,0.41768724,0.3731766,0.4621979,,,,20
772430527947893632,175.43249920718978,42.75157375642011,2016.0,90.68960370416661,0.025770951,-575.5275719239164,0.02583079,-89.7993694165327,0.024513733,-8.965594,0.22463194,false,,,,,,,,,,,,,,,,,,,
776067089642433664,161.3393108665803,38.51243753117977,2016.0,72.12030429452771,0.09256028,-38.183466886171296,0.09313333,150.41393533525923,0.091198504,,,false,,,,,,,,,,,,,,,,,,,
777254360337133312,164.8647031186751,40.43050097561348,2016.0,72.00696109116399,0.097399384,-316.8498990963689,0.09665286,55.18040036976814,0.11841566,11.238122,0.12335629,false,5763.587,5761.2017,5765.1753,-0.2491,-0.2589,-0.2411,0.9863498,0.9463426,1.0263528,1.6109413,1.6044217,1.617529,1.273024,1.2474335,1.2986171,10.094547,9.052082,11.137914,00
778947608243864320,166.35208967877313,43.52590762036144,2016.0,203.83234385738783,0.050037432,-4339.849578444107,0.044766206,960.6961306272715,0.04143234,67.935905,0.74058086,false,,,,,,,,,,,,,,,,,,,
778947814402602752,166.34205974427476,43.53094856108456,2016.0,203.8875927696954,0.033240344,-4406.469178827325,0.03108808,938.5266266886065,0.02773793,68.41321,0.123676,false,3382.1968,3381.2576,3393.4956,-1.4765,-1.4816,-1.451,,,,0.023333251,0.018332481,0.028333306,0.4448867,0.39638954,0.49337718,,,,20
786834302080370304,177.7301638123558,48.373099796519554,2016.0,124.33777491111096,0.05490648,-1545.0688611035787,0.023162248,-962.7239331057074,0.053563867,-36.133785,0.25691187,false,,,,,,,,,,,,,,,,,,,
788357434914248448,169.87953937654436,46.69261027622741,2016.0,95.5222210669127,0.07828552,308.0538785977355,0.05333611,-608.6109383564647,0.062372968,,,false,,,,,,,,,,,,,,,,,,,
798068905726303232,143.9106108359265,35.80898121341234,2016.0,89.009238360773,0.09367613,-726.5138772891685,0.070007436,-259.0574508049622,0.06208901,14.227434,0.11927689,false,5455.0293,5452.3525,5458.3784,-0.1918,-0.1987,-0.1839,0.86604714,0.8260381,0.90607077,0.7891569,0.7838933,0.7944139,0.99452156,0.9743565,1.014686,,,,00
798068940086479104,143.9127091741506,35.809996593021495,2016.0,88.9811810849401,0.10018025,-674.0793946509814,0.10581478,-215.7696217331531,0.11227151,12.070564,0.86885107,false,,,,,,,,,,,,,,,,,,,
798914636327665536,142.9835626427477,36.31789906516603,2016.0,73.69562923955124,0.018259868,-209.9090945203721,0.0147648975,-524.1815958159509,0.013578236,19.554451,0.13863948,false,3722.6384,3721.8025,3726.8179,-0.1723,-0.1803,-0.1475,0.5165478,0.47650486,0.55665916,0.041952606,0.036952052,0.046957258,0.49237028,0.4614179,0.5233454,11.16512,3.0853567,13.5,00
818808375085298944,140.2306770799029,45.647598946239206,2016.0,81.29383661875056,1.532335,-79.75835150222349,1.6828716,-857.1877418984441,1.1665882,,,false,,,,,,,,,,,,,,,,,,,
823773494718931968,152.8329289582321,49.451988897100506,2016.0,205.31478196510724,0.02237224,-1363.2871863986295,0.016043497,-505.77035887491877,0.020239066,-26.481712,0.11879369,false,3978.864,3964.2234,3984.2412,-0.0402,-0.1466,-0.0073,,,,0.117473625,0.1123484,0.122489356,0.7212676,0.6999216,0.74236697,,,,20
848178083009862656,152.37174839604333,51.28512055151662,2016.0,76.0136390127306,0.026965577,-439.8444427216342,0.024718875,-827.8555535346042,0.022350196,45.674774,0.3129161,false,3021.1226,3020.7478,3021.5107,-0.7512,-0.7529,-0.7493,,,,0.005199649,0.01,0.01019965,0.26319134,0.14158735,0.38984364,,,,20
853819947756949120,157.65517382143014,55.980393770343866,2016.0,77.24853141451939,0.08050579,-177.04479764181383,0.064639315,-32.633709910609426,0.08850309,8.574124,0.12262048,false,6066.204,6065.152,6067.243,-0.5202,-0.5309,-0.5107,1.0958452,1.0558425,1.1358484,1.687342,1.6812531,1.6934924,1.176028,1.1524119,1.199646,4.043464,3.2828093,4.804003,00
853820948481913472,157.60400363893467,55.99898413425029,2016.0,77.40723328560824,0.018242186,-182.44255733480253,0.016536089,-32.03442322121515,0.021036824,8.667194,0.13386798,false,,,,,,,,,,,,,,,,,,,
881250430700478080,119.66694581465701,32.788522307561436,2016.0,91.92946235805418,1.7396984,-224.4395382554422,2.8678505,-331.53183168376233,1.8160086,,,false,,,,,,,,,,,,,,,,,,,
883439489632629120,109.08221549977452,27.14164565299547,2016.0,83.87595614967746,0.3863886,-33.30098118609544,0.33086726,-198.41746032850912,0.27882454,,,false,3148.527,3140.4138,3192.736,-0.8224,-0.8624,-0.6994,,,,0.03381609,0.028803121,0.03882594,0.6177,0.5702779,0.6650945,,,,20
890663968222557440,105.15346805778951,31.954629846701277,2016.0,89.01818111840318,0.3676292,86.70350083116988,0.36475053,-549.7138597630528,0.29494098,,,false,,,,,,,,,,,,,,,,,,,
898506093171335424,112.9890898422161,36.21837685594759,2016.0,83.37884709560089,0.048682466,-249.67719510587136,0.056886252,-247.1194744380401,0.053909387,-0.7938179,0.5721044,false,3252.332,3251.1877,3261.807,-1.1439,-1.1491,-1.111,,,,0.033383675,0.028382637,0.03838402,0.5754906,0.5308747,0.6201007,,,,20
898506097466756352,112.98899633165921,36.217950231456044,2016.0,83.52137276007491,0.13111259,-245.22375214052096,0.16123404,-246.3725571652946,0.13539845,153.83604,3.9197755,false,,,,,,,,,,,,,,,,,,,
898506166187633280,112.98739022537632,36.22866483400494,2016.0,83.3999781450608,0.025737088,-264.28149359508706,0.030102964,-260.26542181128644,0.02750242,-0.8231808,0.2506464,false,3185.259,3183.778,3186.0808,-0.0028,-0.0271,-4.0E-4,,,,0.01973695,0.019434167,0.019829474,0.48558286,0.46509546,0.4872196,,,,20
922225002820369152,119.5542083173886,41.30064250416778,2016.0,112.99267789745944,0.02585768,216.86622447512934,0.024507405,-687.6148518360017,0.019999042,-20.869522,0.19746119,false,,,,,,,,,,,,,,,,,,,
930822015518055808,127.52714090400372,48.476427732183716,2016.0,80.62890039892001,2.112684,-1016.5645274560766,2.1843328,-774.9716240834562,1.2181991,,,false,,,,,,,,,,,,,,,,,,,
939072613334579328,103.70012922713916,33.266408018167255,2016.0,179.06293491259635,0.027963677,-726.6720778359679,0.030037006,-398.10237894601846,0.024498533,22.296476,0.19352789,false,3337.7017,3337.075,3338.145,-0.0159,-0.0195,-0.0138,,,,0.016528398,0.011528378,0.021528417,0.3844853,0.32582363,0.44314697,,,,20
939599584345993984,105.84622747575096,34.698233312449034,2016.0,75.34643540852386,0.028151315,-57.34753625776395,0.030640272,140.5884896194274,0.026879365,2.9541428,0.35581034,false,,,,,,,,,,,,,,,,,,,
946632924007399936,107.50514340448903,38.52526941964586,2016.0,165.2146994337292,0.06364261,-439.4204467281696,0.065588385,-944.7934896029223,0.058826566,,,false,,,,,,,,,,,,,,,,,,,
948039989652369408,109.53285447334326,39.27428792137454,2016.0,71.3226505150266,0.023352666,-214.55673795188554,0.02041807,-116.96818398503962,0.020106802,9.903565,0.14540705,false,3593.3464,3531.8945,3636.2576,-1.0269,-1.2706,-0.6718,,,,0.039841954,0.03969109,0.04046724,0.51378846,0.5030805,0.5356737,,,,20
954697944875755136,103.12722334041374,47.17695671420637,2016.0,109.7650559630471,0.27820885,-117.68267453988193,0.30165774,132.34796307896158,0.2924791,,,false,,,,,,,,,,,,,,,,,,,
970354749937140736,90.62210758518228,49.86182103675996,2016.0,104.95896402103264,0.034662623,67.38199584113659,0.03504719,-849.9876420561495,0.027062858,20.966599,0.5997089,false,,,,,,,,,,,,,,,,,,,
975968718869126144,112.67690130725812,48.19395397764997,2016.0,88.7231202625499,0.0298065,-201.28231349716827,0.026877144,-1272.162430366848,0.0201358,-56.500645,0.29353085,false,,,,,,,,,,,,,,,,,,,
978338677527779200,106.90707091399625,48.68573489188429,2016.0,94.21999921776138,0.024883416,-33.985018768684505,0.029932538,-303.867188457908,0.029643768,-54.917183,0.32376006,false,,,,,,,,,,,,,,,,,,,
981548637301374336,105.98716288465668,52.69772729783498,2016.0,110.82634141717595,0.6945045,675.7749453514461,0.5864104,-921.8797769662093,0.4601091,25.204287,0.77109927,false,,,,,,,,,,,,,,,,,,,
982389862479141376,116.80766643936455,50.344381181505526,2016.0,70.87696282292809,0.0249183,-16.792736840948574,0.023337422,79.61879877751672,0.020368706,-15.1638565,0.39863622,false,3013.2317,3012.9653,3013.8687,-0.7884,-0.7896,-0.7848,,,,0.008497742,0.01,0.0134977475,0.33822632,0.3075742,0.43796086,,,,20
985610542491481984,113.84028667733695,54.849773078642905,2016.0,78.1626317485545,0.020801144,-113.54376136166859,0.016327193,13.364356852512948,0.014715266,-15.248071,0.14976579,false,3220.313,3218.1694,3223.6243,-0.9237,-0.9297,-0.9049,,,,0.02073537,0.01573533,0.025735483,0.46256608,0.40603334,0.5190996,,,,20
999747822484300800,90.29510135819429,59.59306278611283,2016.0,129.3014012527262,0.028304283,-104.94209374584324,0.022754014,-928.6279422304801,0.025025109,1.7847658,0.21719775,false,3013.4104,3013.0315,3015.4773,-0.7924,-0.7944,-0.7801,,,,0.0089636445,0.01,0.013963655,0.34731025,0.32606503,0.44442552,,,,20
1003752587430126464,103.52263282869002,60.867337762118105,2016.0,91.6112468233174,0.5031146,483.20632145605117,0.3988718,-980.5301830675568,0.38125888,,,false,,,,,,,,,,,,,,,,,,,
1010729194865571456,135.1322606052177,46.5840885943522,2016.0,99.16495239927531,0.035657045,-472.83456787891043,0.032517996,-523.5863088500195,0.03146915,2.0514379,0.43391362,false,3001.3564,3000.3252,3006.4438,-0.5058,-0.5262,-0.5005,,,,0.004922754,0.004922262,0.0049232463,0.24890082,0.24392278,0.25387886,,,,20
1016186483391641216,137.15547190532683,50.53352258401724,2016.0,95.92903009392947,0.5493226,-414.6802757472741,0.45060748,-470.26052317080155,0.39306337,,,false,,,,,,,,,,,,,,,,,,,
1018776176872261248,143.20753978122536,51.67490604097004,2016.0,73.82839808283359,0.20464002,-942.5671400184004,0.15371452,-542.0162846102697,0.18470109,,,false,,,,,,,,,,,,,,,,,,,
1022456104850892928,138.5913117966687,52.68342944184038,2016.0,157.8824911260602,0.021135049,-1573.0402244550992,0.017991045,-659.9060008123529,0.018531306,11.969568,0.122066654,false,,,,,,,,,,,,,,,,,,,
1022456139210632064,138.5835616152243,52.68408016691263,2016.0,157.88793077923938,0.019652834,-1545.7874520604669,0.017731367,-569.052823523412,0.017665254,10.642178,0.122533135,false,3745.384,3729.2944,3786.4963,-0.5138,-0.5891,-0.3585,,,,0.08129904,0.07629347,0.08630594,0.6771487,0.65228975,0.7020123,,,,20
1022780838739029120,138.97555324978268,53.41831058432857,2016.0,97.34496900005604,0.021751553,-1086.3884251564093,0.01851586,-1121.2811854569422,0.016283372,,,false,,,,,,,,,,,,,,,,,,,
1037131492704550656,134.49033217941667,57.145892303867484,2016.0,72.71972162602633,0.729719,-403.0026663506626,0.76842654,-387.61797329111994,0.6110279,,,false,,,,,,,,,,,,,,,,,,,
1040827088726734976,130.331590389547,59.49165865053633,2016.0,105.29350582131478,0.031286426,-260.27618577042017,0.02277689,-1279.5622335452344,0.025852703,7.132652,2.4540277,false,,,,,,,,,,,,,,,,,,,
1045525233191254784,153.14209679387085,57.06123755178822,2016.0,99.55846603469661,0.03768391,-344.07587513432173,0.03355654,-533.2746855098014,0.03449471,-4.133067,0.13914603,false,,,,,,,,,,,,,,,,,,,
1051547052218220160,149.0331749118223,62.78586947842925,2016.0,95.04771290601064,0.015691645,-303.9218502410663,0.012641189,-583.4128868434314,0.015136034,14.854713,0.122068204,false,3761.3489,3750.573,3782.9622,-0.3153,-0.4168,-0.126,0.5991109,0.55908215,0.6391161,0.07491959,0.07445237,0.07552649,0.6968066,0.67756164,0.7211511,9.087701,4.3938413,13.5,00
1057318835428596096,169.9881036824331,65.84729793562252,2016.0,110.23053640673568,0.016632896,-2946.717969616033,0.016294181,181.94739529449873,0.01753435,60.285408,0.13259943,false,3550.6685,3518.1956,3555.545,-0.8166,-0.9418,-0.793,,,,0.04318666,0.0381862,0.048205424,0.5490586,0.5154283,0.5827989,,,,20
1071194431653425280,145.63642599574993,70.0326740617471,2016.0,84.32808364905566,0.017220698,-671.7748027721867,0.015262058,-271.15503131945144,0.018346732,6.6764503,0.12701997,false,3211.2566,3210.3716,3216.6855,-0.8339,-0.8374,-0.8087,,,,0.032830182,0.027827848,0.037830397,0.5641585,0.51972175,0.60857767,,,,20
1071195187567668480,145.7067959092211,70.0382309918793,2016.0,84.29833015982618,0.018225905,-670.9617812941915,0.016449915,-265.4560970400273,0.01827837,6.2048926,0.1691007,false,,,,,,,,,,,,,,,,,,,
1073206263054159104,158.84150877915906,69.446793871661,2016.0,78.57484210850646,0.28432244,-1653.6375443251518,0.24705818,-641.5296492899556,0.2932155,-62.795628,1.8492844,false,,,,,,,,,,,,,,,,,,,
1088813933689615872,113.60946222158073,62.940999988434626,2016.0,84.70006581982092,0.016739901,-495.56725523449285,0.0156179285,-109.91666306728042,0.014783203,-42.14942,0.14453329,false,,,,,,,,,,,,,,,,,,,
1093918828739878528,129.09378163676524,67.2952414926635,2016.0,70.6194625207145,0.22524668,-1070.5276066487359,0.1717869,67.81479629140435,0.21187305,13.5915365,0.17688969,false,,,,,,,,,,,,,,,,,,,
1094235934764378112,128.94437156732053,68.06670261378376,2016.0,76.9371853120815,0.016850756,-837.3263519140706,0.013951314,-562.4909065287461,0.016362706,18.8377,0.1519311,false,3162.5554,3151.4358,3247.6558,-0.8151,-0.8657,-0.4686,,,,0.018768787,0.018598188,0.018841226,0.45671812,0.43260714,0.45977566,,,,20
1097353325107339776,126.46147954966091,69.02796394356187,2016.0,81.37306875080597,0.38778812,-691.1648994688926,0.29243693,-1276.3182193769326,0.39334112,-4.5899906,1.5021727,false,,,,,,,,,,,,,,,,,,,
1099288633074163328,104.49096610061352,62.319719876796356,2016.0,87.03112634346951,0.049590927,298.608505647457,0.036718782,-536.5402172695465,0.034423944,,,false,,,,,,,,,,,,,,,,,,,
1099288637370627072,104.49025985938317,62.319580264093716,2016.0,87.24166697188599,0.13359119,320.63634879355135,0.13102517,-475.01573789758305,0.13504766,,,false,,,,,,,,,,,,,,,,,,,
1117132130541140736,135.72254605697339,68.06446038566975,2016.0,81.36212634258685,0.024388075,189.0897939251613,0.019792764,342.699434508189,0.024969906,-24.788479,0.2139942,false,3038.127,3037.817,3038.3823,-0.7349,-0.7364,-0.7338,,,,0.0093509955,0.01,0.014350999,0.3490444,0.33506408,0.44262266,,,,20
1118916397393675648,133.83554432436412,70.79208043103725,2016.0,86.30367448068573,0.039040413,-1353.9848522383277,0.0336103,-418.02948642361736,0.037703518,,,false,3950.3955,3934.4316,3960.4429,-0.3926,-0.5385,-0.2996,0.621514,0.581514,0.66151404,0.09158592,0.08652917,0.09662871,0.6468545,0.6248033,0.66886586,11.782787,7.6174784,13.5,00
1118916397395366656,133.8353488310195,70.79295091027184,2016.0,86.35422037657243,0.03581542,-1329.0227845036802,0.030664908,-307.49498689893164,0.033917706,,,false,3711.7617,3706.1685,3749.515,-0.9461,-0.981,-0.8696,0.60668117,0.566347,0.64700264,0.08090732,0.07588948,0.08591203,0.6879159,0.66253185,0.7132531,9.932451,5.4295974,13.5,00
1129149723913123456,176.9394079814786,78.69329745305299,2016.0,190.32514271529305,0.019362431,748.4182886031707,0.023584152,480.80430000482306,0.025972635,-111.504585,0.15323243,false,3056.1953,3054.8835,3056.999,-0.7508,-0.7564,-0.7472,,,,0.008802581,0.01,0.013802584,0.33465546,0.31093013,0.4299356,,,,20
1143321672882274560,92.58432174711153,82.10081629100655,2016.0,105.69034761779739,0.014169129,50.26318128303255,0.016810235,-1336.2461565890833,0.015856493,-2.0164733,0.1349169,false,3250.4275,3230.9077,3340.0625,-0.713,-0.8147,-0.432,,,,0.025153106,0.024674062,0.025267245,0.50124234,0.4713551,0.5064286,,,,20
1148885991992198016,118.96345515734684,83.38204366283443,2016.0,76.3854067571206,0.018953925,-291.52925585791354,0.024721317,-599.1413128278067,0.024504237,7.204554,0.55654305,false,,,,,,,,,,,,,,,,,,,
1149727977380998784,109.99020696216758,84.07690200527787,2016.0,80.02408310271876,0.015791858,-38.58704114310084,0.018875947,-80.91604930641475,0.018810939,21.790428,0.23765966,false,3409.246,3408.722,3409.8057,-0.353,-0.3551,-0.3482,,,,0.01098168,0.01,0.015981697,0.300375,0.28566658,0.36901957,,,,20
1165479168642900992,232.625560005462,9.434551385099411,2016.0,116.04245757212003,0.04350852,-178.85303504345836,0.04305351,183.89801777210212,0.038033824,2.788929,1.4955946,false,,,,,,,,,,,,,,,,,,,
1172618435080418176,218.03330657727005,8.192058345519628,2016.0,78.56126536818486,0.039420277,-477.09608629916994,0.043525826,10.059347160438442,0.03941472,,,false,2878.0027,2870.388,2880.6282,-0.2845,-0.3291,-0.2643,,,,0.0017765645,0.0017763869,0.0017767422,0.16930196,0.1659159,0.172688,,,,20
1175938925836488448,216.23573184749154,8.888339518893313,2016.0,76.78255940783944,0.04487608,547.7841798597909,0.045849904,160.72202829528786,0.038936038,-13.905239,0.26992205,false,3125.8486,3114.6067,3280.0005,-0.8357,-0.9159,-0.3114,,,,0.011633986,0.011256724,0.011695418,0.3683212,0.330597,0.37063518,,,,20
1182574753387703680,226.7214820355615,13.351625200859788,2016.0,85.42497964479966,0.1902027,-1071.0732611087783,0.22775412,-11.799813852140696,0.204151,,,false,,,,,,,,,,,,,,,,,,,
1187851653287128576,223.62310860272,16.100530964762918,2016.0,100.52427049433877,0.021006696,279.117449001282,0.022063494,-117.90818054053803,0.021201778,-7.9658866,0.17542228,false,3268.7998,3263.5032,3275.3257,-0.8972,-0.9163,-0.8803,,,,0.036547534,0.03154656,0.041547876,0.59610623,0.55361533,0.6385922,,,,20
1193030490492925824,239.11469743534354,15.655912590196278,2016.0,89.56466413447797,0.18347327,311.18254717012934,0.18631443,-1282.7670369101927,0.19250524,6.506411,0.1269617,false,6182.6055,6180.3726,6184.639,-0.3494,-0.3679,-0.3321,1.2285318,1.1885141,1.2685503,3.054756,3.0420077,3.0681338,1.5233457,1.4927135,1.5539947,3.7692122,3.2297766,4.308658,00
1205070452055788928,240.70770535248042,20.583654043582936,2016.0,99.79477183154232,0.032789495,-961.3158671588086,0.025124297,-1242.6207595090327,0.02820866,6.8568945,0.18668264,false,,,,,,,,,,,,,,,,,,,
1208695640675619584,230.9612451438866,17.460359765121662,2016.0,89.12839436515914,0.033075817,-391.91863369696966,0.034497388,-1259.296213895556,0.03406566,42.135296,0.38803354,false,3071.262,3070.9854,3071.7324,-0.1304,-0.1315,-0.1291,,,,0.0040579354,0.0040575294,0.0040583415,0.22501628,0.22051594,0.22951663,,,,20
1214160733157163008,230.47094024402693,20.97832225750799,2016.0,87.3251282499995,0.021393318,81.50276714893707,0.023326749,128.0781918555097,0.021931058,5.306449,3.6760135,false,,,,,,,,,,,,,,,,,,,
1227133699053734528,214.1007048706065,13.807844590980304,2016.0,107.7374959463015,0.21634701,86.67016578604844,0.29093364,127.95282419763794,0.19773203,,,false,,,,,,,,,,,,,,,,,,,
