query_id,main_id,ra,dec,otype,sp_type,ids,V
"CNS5 4720","HD 176029",284.50056763071666,5.908122419933889,"PM*","M1.0V","TIC 227642705|MCC 190|GJ 740|HIP 93101|Gaia DR3 4282578724832056576|PLX 4398|LSPM J1858+0554|ASCC 1068617|UCAC2  33805912|USNO-B1.0 0959-00404377|AG+05 2624|BD+05  3993|Ci 18 2475|Ci 20 1120|G  22-10|G 141-51|GC 26042|GCRV 11412|GEN# +1.00176029|HD 176029|HIC  93101|CNS5 4720|JP11  3054|LFT 1443|LHS   470|LTT 15568|NLTT 47240|PPM 166895|SAO 124104|TYC  461-366-1|UBV   16108|UBV   16109|UBV M  23359|VVO 225|[HFE83] 1247|[RHG95]  2988|uvby98 100176029|2MASS J18580014+0554296|PLX 4398.00|PM 18556+0551|UCAC4 480-090997|PM J18580+0554|Gaia DR1 4282584596048006912|WEB 16126|Gaia DR2 4282578724832056576|** CSN   11A|WDS J18580+0554A|Karmn J18580+059",9.217
"CNS5 4723","CD-48 12818",284.78107517711794,-48.27446201595306,"PM*","M4V","TIC 6727178|GJ 739|HIP 93206|Gaia DR3 6662167868705713664|PLX 4388.1|CD-48 12818|GEN# -0.04812818|HIC  93206|LFT 1442|LHS  3423|LTT  7522|NLTT 47234|CNS5 4723|PM 18553-4819|TYC 8378-2945-1|[RHG95]  2987|2MASS J18590745-4816279|PLX 4392|CF 18398|Ci 20 1119|LPM 691|PLX 4392.00|PLX 4388.10|Smethells 26|UCAC3 84-390774|USNO-B1.0 0417-00767131|DENIS J185907.4-481627|WISEA J185907.61-481633.1|UCAC4 209-171229|PM J18591-4816|Gaia DR2 6662167868705713664|Gaia DR1 6662167864411208064",11.142
"CNS5 4728","LAWD 73",285.0427221831087,70.66428242605278,"WD*","DAP4.5","TIC 229797408|GJ 742|AP J19001024+7039512|Gaia DR3 2262849634963004416|CNS5 4728|PLX 4440|LSPM J1900+7039|NLTT 47348|USNO-B1.0 1606-00125381|2MASS J19001024+7039512|AC +70  8247-0|AC +70  8247|CSI+70-19007|EGGR 129|G 260-15|GEN# +9.80260015|LAWD 73|LFT 1446|LHS  3424|LTT 15585|UBV   16196|USNO 350|WD 1900+706|WD 1900+705|WD 1900+70|uvby98 980260015|PLX 4440.00|WISEA J190010.44+703956.7|[SPB96] 1935|Gaia DR2 2262849634963004416|PM J19001+7039",
"CNS5 474","G 159-3",27.767087137730833,-6.118054597430833,"PM*","M4.5Ve","TIC 24923308|GJ 3119|Gaia DR3 2467732906559754496|2MASS J01510405-0607047|CNS5 474|G 159-3|G 271-166|LHS  1302|NLTT  6192|PM 01485-0622|[RHG95]   336|[GKL99] 47|WISEA J015104.48-060707.8|UCAC4 420-002205|PM J01510-0607|Gaia DR2 2467732906559754496|Karmn J01510-061|1RXS J015105.0-060716",14.49
"CNS5 4746","Ross  730",286.77318590886,20.88803900488139,"PM*","M2.0V","TIC 384491142|GJ 745 A|HIP 93873|Gaia DR3 4519789321942643072|PLX 4451|LSPM J1907+2053|ASCC  800727|UCAC2  39189853|USNO-B1.0 1108-00373266|CCDM J19072+2053A|CSI+20-19050|Ci 20 1129|G 184-48|G 185-3|GAT  153|GCRV 11580|HIC  93873|IDS 19029+2044 A|CNS5 4746|LFT 1449|LHS  3432|LTT 15601|NLTT 47424|PM 19050+2049|Ross  730|TYC 1598-325-1|Zkh 284|[RHG95]  3004|2MASS J19070556+2053168|WISEP J190705.22+205313.4|WDS J19072+2053B|** LDS 1017B|UCAC4 555-082340|PM J19070+2053|Gaia DR1 4519789317615004800|Gaia DR2 4519789321933481856|Karmn J19070+208",10.774
"CNS5 4747","HD 349726",286.8050164601596,20.877016155173056,"PM*","M2V","TIC 384673951|GJ 745 B|HIP 93899|Gaia DR3 4519789081415296128|LSPM J1907+2052|ASCC  800742|UCAC2  39189915|USNO-B1.0 1108-00373509|CSI+20-19051|G 185-4|G 184-49|GAT  154|GCRV 11581|HIC  93899|IDS 19029+2044 B|CNS5 4747|LFT 1450|LHS  3433|LTT 15602|NLTT 47430|PM 19051+2048|Ross  731|TYC 1598-578-1|Zkh 285|[RHG95]  3005|2MASS J19071320+2052372|GAT 1176|WISEP J190712.86+205233.9|WDS J19072+2053A|CCDM J19072+2053B|** LDS 1017A|HD 349726|PM J19072+2052|UCAC4 555-082413|Gaia DR1 4519789077096836480|WEB 16336|WEB 16335|Gaia DR2 4519789081415296128|Karmn J19072+208",10.771
"CNS5 4752","G 207-16",286.929114,32.544917,"**","M3V","TIC 42630152|StKM 2-1401|GJ 747|GJ 747 A|GJ 747 B|Gaia DR3 2042937585610945536|PLX 4459|LSPM J1907+3232|UCAC2  43304362|2MASS J19074283+3232396|USNO-B1.0 1225-00412171|AC +32 54804-0|CSI+32  3326  2|Ci 20 1130|G 207-16|GCRV 11590|L 1499-28|CNS5 4752|LFT 1451|LHS   471|LP  336-6|LTT 15603|NLTT 47437|USNO 351|Zkh 286|[RHG95]  3009|BPM 94000|WDS J19074+3230Ca,Cb|ADS 12061 CD|** KUI   90|CCDM J19075+3231HI|** STF 2461C|WDS J19074+3230C|CSI+32  3326  5|Zkh 287|[RHG95]  3010|PM J19077+3232|WEB 16349|Gaia DR2 2042937585610945536|1RXS J190742.0+323233",11.26
"CNS5 4756","G 207-19",287.1246891732704,32.281003448206945,"PM*","M3V","TIC 42713455|GJ 4098|Gaia DR3 2042871958509344896|LSPM J1908+3216|ASCC  608496|USNO-B1.0 1222-00416086|G 207-19|CNS5 4756|LP  336-4|LTT 15607|NLTT 47458|[RHG95]  3013|2MASS J19082996+3216520|UCAC4 612-067967|PM J19084+3216|Gaia DR2 2042871958509344896|Karmn J19084+322",
"CNS5 4760","G 142-11",287.4619682681029,17.668444861029165,"PM*","M4V","TIC 395665737|GJ 1232|Gaia DR3 4514347014282093312|LSPM J1909+1740|UCAC2  38124113|2MASS J19095098+1740074|USNO-B1.0 1076-00468245|CSI+17-19076|G 142-11|G 185-9|GEN# +9.80142011|JP11  5097|CNS5 4760|L 1283-23|LFT 1454|LHS  3438|LP  452-2|LTT 15611|NLTT 47484|UBV M  42687|USNO  67|[RHG95]  3017|PLX 4466.11|Gaia DR2 4514347014274847744|UCAC4 539-090912|PM J19098+1740|Karmn J19098+176|** CRC   32A|WDS J19098+1740A",
"CNS5 4764","Wolf 1062",288.0608987072861,2.8865106083781003,"**","M3.5V","TIC 228846172|GJ 748|HIP 94349|Gaia DR3 4268226078065241600|** AST    1|PLX 4472|LSPM J1912+0253|ASCC 1159413|UCAC2  32756978|USNO-B1.0 0928-00592352|CSI+02-19096|Ci 20 1136|G  22-18|GCRV 11649|GEN# +6.10010748|GEN# +9.80022018|HIC  94349|TIC 471012036|CNS5 4764|JP11  5193|JP11  5171|LFT 1455|LHS   472|LTT 15619|NLTT 47511|UBV M  42982|USNO 558|Wolf 1062|[RHG95]  3024|2MASS J19121455+0253111|PLX 4472.00|WDS J19121+0254AB|CCDM J19122+0253AB|GCRV 26175|PM J19122+0253|TYC  467-4992-1|WEB 16435|Gaia DR2 4268226078065241600|Karmn J19122+028",11.143
"CNS5 4768","UCAC2  16493854",288.1635598581104,-36.24904558597667,"PM*",,"TIC 254231212|Gaia DR3 6743125631414820224|CNS5 4768|2MASS J19123922-3614555|WISEP J191239.91-361516.4|USNO-B1.0 0537-00751534|DENIS J191239.2-361455|UCAC2  16493854|UCAC3 108-405262|UCAC4 269-178531|Gaia DR2 6743125734489663104|WISE J191239.91-361516.5",
"CNS5 4779","HD 180617",289.23023570363335,5.1689001539355575,"PM*","M3-V","TIC 176188045|AP J19165526+0510086|MCC 65|GJ 752|GJ 752 A|HIP 94761|Gaia DR3 4293318823182081408|PLX 4494|UCAC2  33630690|LSPM J1916+0510|ASCC 1070266|2MASS J19165526+0510086|USNO-B1.0 0951-00432102|2E  4216|8pc 170.26A|AG+05 2703|BD+04  4048|CSI+04  4048  1|Ci 20 1143|DO  5540|G  22-22|G 142-24|GCRV 11733|GEN# +1.00180617A|GSC 00472-01252|HD 180617|HIC  94761|CNS5 4779|JP11  3084|LFT 1466|LHS   473|LTT 15645|NLTT 47619|PPM 167538|Ross  652|TYC  472-1252-1|UBV   16316|UBV M  23632|V* V1428 Aql|VVO  69|Wolf 1055|Zkh 288|[GKL99] 369|[HFE83] 1274|[RHG95]  3037|1E 191429+0505.5|2E 1914.4+0505|WDS J19169+0510A|IRAS 19145+0505|CCDM J19169+0510A|** LDS 6334A|PM 19145+0505|GCRV 69237|PM J19169+0510|UCAC4 476-093846|Gaia DR1 4293318818833464832|WEB 16538|Gaia DR2 4293318823182081408|Karmn J19169+051N",9.115
"CNS5 4780","VB 10",289.2400456449525,5.150444700948055,"PM*","M8V","TIC 176178205|GJ 752 B|Gaia DR3 4293315765165489536|2MASS J19165762+0509021|LSPM J1916+0509|USNO-B1.0 0951-00432259|8pc 170.26B|CSI+04  4048  2|CSV 102917|GEN# +1.00180617B|CNS5 4780|LFT 1467|LHS   474|LTT 15646|NLTT 47621|UBV   16317|USNO 885|V* V1298 Aql|VB 10|Zkh 289|[GKL99] 370|[RHG95]  3038|[B2006] J191657.6+050902|WDS J19169+0510B|CCDM J19169+0510B|** LDS 6334B|WISEA J191657.19+050847.2|Gaia DR2 4293315765165489536|Karmn J19169+051S|WISE J191657.20+050847.6",17.3
"CNS5 4788","EGGR 375",289.74429468823996,38.72263311287,"WD*","DC7","TIC 394178499|PSO J289.7444+38.7216|GJ 1234|Gaia DR3 2052891361294411520|LSPM J1918+3843|UCAC2  45369502|USNO-B1.0 1287-00331267|EGGR 375|G 125-3|G 208-17|GEN# +9.80125003|CNS5 4788|NLTT 47677|UBV M  53763|USNO 177|WD 1917+38|WD 1917+386|2MASS J19185863+3843214|PLX 4523.01|1SWASP J191858.65+384321.8|WISEA J191858.64+384318.8|SDSS J191858.65+384319.9|Gaia DR2 2052891361294411520|PM J19189+3843",
"CNS5 4798","L  923-22",290.1394114439,-7.662153470970002,"PM*","M5V","TIC 3567372|GJ 754.1 B|Gaia DR3 4201781696994082944|CSI-07-19179  2|CNS5 4798|IDS 19152-0751 B|L  923-22|LP  692-15|LTT  7659|NLTT 47691|NSV 11919|UBV   16350|USNO  68|VVO 419|Zkh 292|[RHG95]  3044|uvby98 600107659|2MASS J19203346-0739435|WDS J19206-0740B|** LDS  678B|WISEP J192033.38-073945.4|StKM 2-1405|UCAC2  29177674|UCAC3 165-258096|UCAC4 412-113452|PM J19205-0739|Gaia DR2 4201781696994082944",11.676
"CNS5 4799","LAWD 74",290.14551220396,-7.666684988219999,"WD*","DBQA5","TIC 3567346|GJ 754.1 A|GJ 9653|HIP 95071|Gaia DR3 4201781696994073472|PLX 4519.1|CCDM J19206-0740A|CSI-07-19179  1|EGGR 131|HIC  95071|CNS5 4799|IDS 19152-0751 A|L  923-21|LAWD 74|LP  692-16|LTT  7658|NLTT 47693|NSV 11920|UBV M  43022|UBV   16351|USNO  69|VVO 420|WD 1917-07|WD 1917-077|WD 1917-074|Zkh 291|2MASS J19203492-0739597|WDS J19206-0740A|TYC 5709-698-1|** LDS  678A|UBV M  43021|Gaia DR1 4201781727042370176|Gaia DR2 4201781696994073472",12.29
"CNS5 4800","L  347-14",290.1999346677496,-45.55823431625721,"PM*","M4.5V","TIC 62020444|GJ 754|Gaia DR3 6663600360560306560|PLX 4505|CSI-45-19171|GEN# +9.86347014|L  347-14|LFT 1469|LHS    60|LPM 701|LTT  7652|CNS5 4800|Zkh 290|[RHG95]  3040|PLX 4505.00|2MASS J19204795-4533283|Gaia DR2 6663600360559308672|PM 19171-4537|GCRV 26176|NLTT 47673",12.23
"CNS5 4801","L   22-69",290.2265671854883,-82.55449108155833,"PM*","M3.5V","TIC 369327947|GJ 4102|Gaia DR3 6347643496607835520|L   22-69|LHS   475|LTT  7606|TOI-910|CNS5 4801|[RHG95]  3021|2MASS J19205439-8233170|PM 19092-8238|WISEA J192056.23-823329.0|PM J19209-8233|Gaia DR2 6347643496607835520|NLTT 47504|LFT 1458",12.69
"CNS5 4805","G 185-18",290.4112508149571,20.867579084880553,"PM*","M4.0Ve","TIC 385368233|GJ 1235|Gaia DR3 4516795626657707008|LSPM J1921+2052|UCAC2  39194154|USNO-B1.0 1108-00391604|G 185-18|GEN# +9.80185018|CNS5 4805|L 1355-129|LFT 1471|LHS   476|LP  452-1|LTT 15660|NLTT 47717|UBV M  42690|Zkh 293|[RHG95]  3048|2MASS J19213867+2052028|PLX 4531.03|PM 19195+2047|PM J19216+2052|UCAC4 555-086617|L 1335-129|L 1355-12|USNO 262|Gaia DR2 4516795626642787456|Karmn J19216+208",13.42
"CNS5 4808","G  22-26",290.5086268200758,7.041754067546944,"PM*","M4V","TIC 132021980|GJ 1236|Gaia DR3 4295619138933719808|LSPM J1922+0702|NLTT 47719|2MASS J19220206+0702310|USNO-B1.0 0970-00500913|CSI+06-19196|G 142-28|G  22-26|GEN# +9.80022026|CNS5 4808|L 1139-93|LFT 1472|LHS  3457|LP  572-1|LTT 15661|UBV M  42691|USNO  70|[RHG95]  3049|PLX 4531.02|UCAC4 486-098231|PM J19220+0702|Gaia DR2 4295619138933719808|Karmn J19220+070|** CRC   34A|WDS J19220+0703A",
"CNS5 4815","G 261-6",291.067944454955,75.55329028088306,"PM*","M6V","TIC 420130591|AP J19241634+7533121|GJ 1238|Gaia DR3 2289304297045379456|CNS5 4815|Karmn J19242+755|LSPM J1924+7533|NLTT 47831|2MASS J19241634+7533121|USNO-B1.0 1655-00090679|G 261-6|LHS  3461|LP   25-636|USNO 453|[RHG95]  3060|PLX 4569.01|WISEA J192417.32+753318.0|PM J19242+7533|Gaia DR2 2289304297045379456",
"CNS5 4819","2MASS J19251275+0700362",291.30317234131996,7.010095548,"BD*","L7","TIC 133125017|Gaia DR3 4295524821431807232|CNS5 4819|Gaia DR2 4295524821431807232|2MASS J19251275+0700362|WISEA J192512.77+070038.6|WISE J192512.78+070038.8",
"CNS5 483","HD  11507",28.204885664424165,-22.434857818503612,"PM*","M0V","TIC 266680951|MCC 4|GJ 79|HIP 8768|Gaia DR3 5134635708766250752|PLX  392|Cl* Melotte   25    EGG      10|CNS5 483|1RXS J015249.0-222615|CD-23   693|CPD-23   215|Ci 18  251|Ci 20  132|G 272-114|G 274-109|GC  2280|GCRV  1049|GEN# +1.00011507|HD  11507|HIC   8768|IRAS 01504-2240|JP11   549|LFT  168|LHS  1307|LPM  89|LTT  1005|NLTT  6302|NSV 15399|PM 01504-2241|PPM 244400|SAO 167374|TYC 5858-74-1|UBV    1886|UGP  23|VVO 200|YZ 112   869|Zkh  35|[RHG95]   342|2MASS J01524908-2226055|PLX  392.00|[GKL99] 48|WISEA J015249.82-222605.4|UCAC4 338-002086|PM J01528-2226|Gaia DR1 5134635704470855936|WEB  1847|Gaia DR2 5134635708766250752",8.883
"CNS5 4832","2MASS J19284155+2356016",292.17295430678786,23.93393621721361,"BD*","T6","TIC 369794540|Gaia DR3 2019802555283940608|CNS5 4832|WISE J192841.35+235604.9|EQ J1928+2356|2MASS J19284155+2356016|WISEA J192841.39+235604.5",
"CNS5 4837","WISE J193054.64-205949.1",292.730631125,-20.99391597222222,"BD?",,"WISE J193054.64-205949.1|WISEA J193054.55-205949.4|CNS5 4837",
"CNS5 484","L  294-112",28.214939350117092,-48.094783711842226,"PM*","M4.5","TIC 229152539|Gaia DR3 4941774600386872960|APMPM J0153-4806|L  294-112|LEHPM 1966|LHS  5045|CNS5 484|[SII2000]  46|2MASS J01525159-4805413|RAVE J015251.6-480541|WISEA J015251.03-480543.5|UCAC4 210-001665|PM J01528-4805|Gaia DR2 4941774600386872960|NLTT  6343",
"CNS5 4846","* sig Dra",293.0899592077504,69.66117661255723,"PM*","K0V","TIC 259237827|AP J19322153+6939413|GJ 764|HIP 96100|Gaia DR3 2261614264931057664|CNS5 4846|PLX 4607|LSPM J1932+6939|ASCC   91811|2MASS J19322153+6939413|USNO-B1.0 1596-00153676|* sig Dra|*  61 Dra|2E  4267|8pc 173.41|AG+69  821|BD+69  1053|CCDM J19322+6941A|CSI+69  1053  1|CSV 101868|Ci 20 1161|GAT 1255|GC 27050|GCRV 11981|GEN# +1.00185144|GSC 04448-00084|HD 185144|HIC  96100|HR  7462|IDS 19325+6929 A|IRAS 19325+6933|IRC +70158|JP11  3122|LFT 1486|LHS   477|LTT 15713|NLTT 47961|NSV 12176|PPM  21580|RAFGL 5397S|ROT  2825|SAO  18396|SKY# 36421|SPOCS  846|TD1 25077|TYC 4448-2481-1|UBV M  23958|UBV   16650|USNO 888|Zkh 294|[B10]  5009|uvby98 100185144|PLX 4607.00|1ES 1932+69.5|1RXS J193220.4+693958|2E 1932.5+6933|EUVE J1932+69.6|WDS J19324+6940A|WISEA J193222.79+693922.3|NAME Alsafi|Gaia DR1 2261614294993061120|WEB 16831|Gaia DR2 2261614264930275072",4.68
"CNS5 4864","WISENF J193656.08+040801.2",294.2346692916667,4.137063388888889,"BD?",,"WISENF J193656.08+040801.2|CNS5 4864",
"CNS5 4898","Ross  165A",296.4394265170488,27.125349074666392,"PM*","M4V","GJ 766 A|Gaia DR3 2028065934962125184|CNS5 4898|Ross  165A|** KUI   95A|CCDM J19458+2707A|WDS J19458+2710A|Gaia DR2 2028065934962125184|NAME LSPM J1945+2707NW",
"CNS5 4899","Ross  165B",296.43981932446036,27.125642610818613,"PM*","M4V","GJ 766 B|Gaia DR3 2028065934962124928|CNS5 4899|Ross  165B|** KUI   95B|CCDM J19458+2707B|WDS J19458+2710B|Gaia DR2 2028065934962124928|NAME LSPM J1945+2707SE",
"CNS5 4900","G 125-30",296.4572844450112,32.387128431445845,"PM*","M1.5V","TIC 58085557|AP J19454969+3223132|GJ 4122|HIP 97241|Gaia DR3 2034628782438989440|LSPM J1945+3223|ASCC  616264|USNO-B1.0 1223-00495313|G 125-30|HIC  97241|CNS5 4900|LP  337-3|LTT 15769|NLTT 48212|[LE36] 16|[RHG95]  3102|2MASS J19454969+3223132|PLX 4648.01|TYC 2660-2598-1|CCDM J19458+3223A|WDS J19458+3223A|** HDS 2807A|WISEA J194550.06+322315.7|UCAC4 612-084982|PM J19458+3223|TYC 2660-1460-1|Gaia DR2 2034628782438989440|Gaia DR1 2034628778100458752",10.858
"CNS5 4901","HD 331161A",296.599697563895,32.01706197998333,"PM*","M0.5V","TIC 58338990|Gaia DR3 2034581091118259328|CNS5 4901|GJ 767 A|CCDM J19464+3201A|CSI+31  3767  1|GEN# +1.00331161A|IDS 19425+3147 A|WDS J19464+3201A|TYC 2660-4236-1|LFT 1492|LHS  3482|LSPM J1946+3201|LTT 15771|NLTT 48223|VVO 122|[RHG95]  3103|** KAM    3A|BD+31  3767A|** HEL    3A|Gaia DR2 2034581091118259328|2MASS J19462386+3201021|HD 331161A|Karmn J19463+320",10.22
"CNS5 4902","HD 331161B",296.60092121284083,32.01605078750583,"PM*","M2.5V","TIC 58338979|GJ 767 B|Gaia DR3 2034581091125010048|LSPM J1946+3200|ASCC  616402|BD+31  3767B|CCDM J19464+3201B|CSI+31  3767  2|GCRV 69857|IDS 19425+3147 B|LFT 1493|LHS  3483|CNS5 4902|LTT 15772|NLTT 48224|USNO 456|VVO 123|[RHG95]  3104|WDS J19464+3201B|TYC 2660-4236-2|** HEL    3B|** KAM    3B|UCAC2  43150727|UCAC3 245-194050|Gaia DR2 2034581091118257920|2MASS J19462414+3200585|HD 331161B|WEB 17096|Karmn J19464+320",11.03
"CNS5 4908","G 125-34",297.17004431359,35.92145641135999,"PM*","M3.5V","TIC 59705241|Gaia DR3 2047690533883897856|LSPM J1948+3555|USNO-B1.0 1259-00355492|G 125-34|CNS5 4908|NLTT 48283|2MASS J19484080+3555178|WISEA J194840.85+355514.2|UCAC4 630-081042|PM J19486+3555|Gaia DR2 2047690533883897856",
"CNS5 4912","* alf Aql",297.69582729638694,8.868321196436963,"dS*","A7Vn","TIC 70257116|GJ 768|HIP 97649|PLX 4665|LSPM J1950+0852|ASCC 1075038|USNO-B1.0 0988-00511792|* alf Aql|*  53 Aql|2E  4294|8pc 194.44|ADS 13009 A|AG+08 2636|BD+08  4236|CCDM J19508+0852A|CSI+08  4236  1|Ci 20 1169|FK5  745|GAT  549|GC 27470|GCRV 12193|GEN# +1.00187642|HD 187642|HIC  97649|HR  7557|IDS 19459+0836 A|TIC 471012052|IRAS 19483+0844|IRC +10441|JP11  3142|CNS5 4912|LFT 1499|LHS  3490|LTT 15795|N30 4388|NAME Altair|NLTT 48314|NSV 24910|PM 19484+0844|PMC 90-93   530|PPM 168779|RAFGL 2463|ROT  2857|SAO 125122|SKY# 37134|TD1 25537|UBV M  24205|UBV   16885|USNO 891|Zkh 297|uvby98 100187642|2MASS J19504698+0852060|PLX 4665.00|1ES 1948+08.7|2E 1948.3+0844|1RXS J195047.0+085159|WDS J19508+0852A|TYC 1058-3399-1|GSC 01058-03399|V* alf Aql|AKARI-FIS-V1 J1950472+085209|2XMMi J195047.1+085208|WEB 17173",0.76
"CNS5 4915","G 208-42",297.7888358221621,46.48339272493889,"PM*","M4.0Ve","TIC 273589987|AP J19510930+4628598|LAMOST J195109.37+462901.2|GJ 1243|Gaia DR3 2080285727861817088|CNS5 4915|LSPM J1951+4629|USNO-B1.0 1364-00333000|G 208-42|NLTT 48343|USNO 457|[GKL99] 376|[RHG95]  3113|2MASS J19510930+4628598|PLX 4685.01|1RXS J195109.4+462854|HAT 155-01856|WISEA J195109.50+462903.0|UCAC4 683-075562|PM J19511+4629|Gaia DR2 2080285727861817088|Karmn J19511+464|KIC 9726699",
"CNS5 4916","PM J19515-3510A",297.89928939502124,-35.17707716390639,"PM*",,"Gaia DR3 6746465363623545984|CNS5 4916|Gaia DR2 6746465363619405696|PM J19515-3510A|** NSN  488A|WDS J19516-3511A",
"CNS5 4917","PM J19515-3510B",297.8999293399896,-35.17722897312667,"PM*",,"Gaia DR3 6746465363619405824|CNS5 4917|Gaia DR2 6746465363619405824|PM J19515-3510B|** NSN  488B|WDS J19516-3511B",
"CNS5 4921","G 208-45",298.4797520974621,44.41504090445889,"LM*","M6V","TIC 274127413|GJ 1245 B|LAMOST J195355.01+442453.6|Gaia DR3 2079073928612821760|CNS5 4921|2MASS J19535508+4424550|8pc 220.20B|G 208-45|GEN# +9.80208045|LHS  3495|NLTT 48415|USNO 354|USNO 893|Zkh 299|[RHG95]  3121|LSPM J1953+4424E|WDS J19539+4425B|** GIC  159B|PMSC 19506+4410B|Gaia DR2 2079073928612821760|UCAC4 673-080524|PM J19539+4424E|Karmn J19539+444E|KIC 8451881",13.99
"CNS5 4923","HD 188088",298.57393725612667,-23.941072047534444,"BY*","K3VaCN1","TIC 241967968|StKM 2-1422|IDS 19483-2411 A|GJ 770|HIP 97944|Gaia DR3 6863535898551993472|CABS 171|PLX 4686|SBC9 1182|CCABS 139|CD-24 15668|CPD-24  6848|** ALP   33A|CSI-24 15668 21|Ci 20 1172|GC 27542|GCRV 12238|GEN# +1.00188088|HD 188088|HIC  97944|CNS5 4923|HR  7578|IRAS 19512-2404|LTT  7861|N30 4399|NLTT 48390|PMC 90-93  6604|PPM 270417|SAO 188692|SKY# 37280|UBV M  24240|UBV   16923|UGP 479|V* V4200 Sgr|YZ 114 13860|[GKL99] 377|uvby98 100188088|2MASS J19541775-2356275|PLX 4686.00|1RXS J195417.7-235628|EUVE J1954-23.9|WDS J19543-2356A|TYC 6891-1773-1|UCAC4 331-202951|WEB 17233|Gaia DR2 6863535898551993472",6.213
"CNS5 4925","HD 188088B",298.58600412538664,-23.944597681541392,"PM*","M5","TIC 209128811|Gaia DR3 6863536001631204608|WDS J19543-2356C|** ALP   33C|CNS5 4925|UCAC3 133-459762|2MASS J19542064-2356398|HD 188088B|DENIS J195420.6-235641|Gaia DR2 6863536001631204608",
"CNS5 4929","* bet Aql",298.8283035123829,6.406764233985,"PM*","G8IV","TIC 375621179|RAVE J195518.8+062424|* bet Aql A|GJ 771 A|HIP 98036|Gaia DR3 4296708789290712064|PLX 4705|LSPM J1955+0624|TYC  493-3355-1|ASCC 1075789|USNO-B1.0 0964-00506982|*  60 Aql|* bet Aql|ADS 13110 A|AG+06 2617|BD+06  4357|CCDM J19553+0625A|CSI+06  4357  1|CSV 101909|Ci 20 1173|EIC   799|FK5  749|GC 27587|GCRV 12266|HD 188512|HIC  98036|HR  7602|IDS 19504+0609 A|IRAS 19528+0616|IRC +10444|JP11  3155|CNS5 4929|LTT 15822|N30 4405|NAME Alshain|NLTT 48429|NSV 12557|PMC 90-93   532|PPM 168947|RAFGL 5442S|ROT  2879|SAO 125235|SKY# 37325|SPOCS  864|TD1 25691|UBV M  24287|UBV   16978|YZ   6  9667|[B10]  5093|[HFE83] 1326|2MASS J19551878+0624238|1RXS J195518.8+062440|WDS J19553+0624A|uvby98 100188512|** STT  532A|WEB 17267|Gaia DR2 4296708789289486080|GEN# +1.00188512",3.71
"CNS5 4930","* bet Aql B",298.8284442157041,6.4104129312869444,"PM*","M3","GJ 771 B|Gaia DR3 4296708789289490816|ADS 13110 B|BD+06  4357B|CCDM J19553+0625B|CSI+06  4357  2|IDS 19504+0609 B|TIC 1905567081|CNS5 4930|[RHG95]  3124|WDS J19553+0624B|** STT  532B|HD 188512B|* bet Aql B|Gaia DR2 4296708789289490816",11.4
"CNS5 4935","LAWD 79",299.12177640662907,-1.042408630630278,"WD*","DA6.4","TIC 251903434|GJ 772|Gaia DR3 4235280071072332672|PLX 4709|2MASS J19562925-0102317|CSI-01-19539|EGGR 135|G  92-40|GEN# +9.80092040|GEN# +6.10010772|CNS5 4935|JP11  5173|L  997-21|LAWD 79|LFT 1503|LHS  3501|LP  634-1|LPM 714|LTT  7879|NLTT 48454|UBV   16993|UBV M  42985|USNO 183|WD 1953-011|WD 1953-01|uvby98 980092040|PLX 4709.00|Gaia DR2 4235280071072332672|GCRV 21671|** WSI  118A|WDS J19565-0103A|UCAC4 445-120388|SDSS J195629.08-010236.0|SDSS J195629.08-010235.9",13.56
"CNS5 4944","2MASS J19590564-3338314",299.77353800000003,-33.642067,"BD*","T8","TIC 211252012|WISEA J195905.64-333833.8|CNS5 4944|WISEP J195905.66-333833.7|EQ J1959-3338|WISE J195905.65-333833.5|2MASS J19590564-3338314",
"CNS5 4948","LSR J2000+3057",300.02374404458584,30.958916345655556,"PM*","M6Ve","TIC 103245015|AP J20000565+3057300|Gaia DR3 2030861099681010304|LSPM J2000+3057|2MASS J20000565+3057300|USNO-B1.0 1209-00450341|CNS5 4948|LSR J2000+3057|Gaia DR2 2030861099681010304|WISEA J200006.00+305745.6",15.6
"CNS5 4953","2MASS J20005017+3629465",300.209069,36.496262,"BD*","T8","TIC 355912690|CNS5 4953|WISE J200050.19+362950.1|2MASS J20005017+3629465|WISEA J200050.19+362950.1",
"CNS5 4960","HD 190007",300.69602369329,3.3261849733899997,"BY*","K5V","TIC 345217789|GJ 775|HIP 98698|Gaia DR3 4247023886053586304|PLX 4746|LSPM J2002+0319|ASCC 1164906|USNO-B1.0 0933-00588224|AG+03 2590|BD+02  4076|GC 27782|GCRV 12394|GEN# +1.00190007|GSC 00498-02720|HD 190007|HIC  98698|IRAS 20002+0310|CNS5 4960|PPM 169210|SAO 125379|SKY# 37627|TYC  498-2720-1|UBV M  24426|V* V1654 Aql|YZ   3  6958|[GKL99] 381|uvby98 100190007|2MASS J20024703+0319344|PLX 4746.00|2EUVE J2002+03.3|EUVE J2002+03.3|1RXS J200247.3+031928|Gaia DR1 4247023881746866176|WEB 17476|Gaia DR2 4247023886053586304",
